Data,Nome Natureza,Entrada,Saida
6/5/2023,RESGATE ITAU AUTO MAIS,1660,
6/5/2023,CONSULTORIA,,1560
6/5/2023,ADIANT DE LUCRO - CARLOS HENR,,100
6/6/2023,APLICACAO INTER CDB MAIS,200,
6/6/2023,RESGATE ITAU AUTO MAIS,,1605
6/6/2023,APLICACAO INTER CDB MAIS,,200
6/6/2023,ENTRADAS DE TRANSFERENCIAS,200,
6/6/2023,TARIFAS BANCARIAS,,8
6/6/2023,LANCHES E REFEICOES,,107
6/6/2023,ENERGIA ELETRICA,,598
6/6/2023,ENERGIA ELETRICA,,508
6/6/2023,ENERGIA ELETRICA,,685
6/6/2023,ENTRADAS DE TRANSFERENCIAS,,200
6/6/2023,RESGATE ITAU AUTO MAIS,1605,
6/6/2023,MARKETING DIRETO,500,
6/8/2023,ADIANT DE LUCRO - CARLOS HENR,,80
6/9/2023,RESGATE ITAU AUTO MAIS,,9213
6/9/2023,RESGATE ITAU AUTO MAIS,9213,
6/9/2023,LANCHES E REFEICOES,,427
6/9/2023,SERVICOS DE PUBLICIDADE E PROP,,2000
6/9/2023,SERVICOS DE PUBLICIDADE E PROP,,2000
6/9/2023,SERVICOS DE PUBLICIDADE E PROP,,1350
6/9/2023,SERVICOS DE PUBLICIDADE E PROP,,1800
6/9/2023,ADIANT DE LUCRO - MATEUS MACI,,557
6/9/2023,ADIANT DE LUCRO - CARLOS HENR,,1000
6/12/2023,ADIANTAMENTO DE CLIENTES,2000,
6/12/2023,SERVICOS DE PUBLICIDADE E PROP,,2070
6/12/2023,ADIANTAMENTO DE CLIENTES,2300,
6/12/2023,ADIANT DE LUCRO - CARLOS HENR,,200
6/13/2023,APLICACAO ITAU AUTO MAIS,332,
6/13/2023,ENTRADAS DE TRANSFERENCIAS,,2000
6/13/2023,ENTRADAS DE TRANSFERENCIAS,2000,
6/13/2023,ADIANTAMENTO DE CLIENTES,1500,
6/13/2023,MARKETING DIRETO,4000,
6/13/2023,SERVICOS DE PUBLICIDADE E PROP,,1711
6/13/2023,SERVICOS DE PUBLICIDADE E PROP,,900
6/13/2023,SERVICOS DE PUBLICIDADE E PROP,,1621
6/13/2023,APLICACAO ITAU AUTO MAIS,,332
6/13/2023,SERVICOS DE PUBLICIDADE E PROP,,180
6/13/2023,SERVICOS DE PUBLICIDADE E PROP,,980
6/13/2023,SERVICOS DE PUBLICIDADE E PROP,,743
6/13/2023,SERVICOS DE PUBLICIDADE E PROP,,563
6/13/2023,ADIANT DE LUCRO - CARLOS HENR,,400
6/13/2023,ADIANT DE LUCRO - CARLOS HENR,,100
6/14/2023,APLICACAO ITAU AUTO MAIS,1675,
6/14/2023,APLICACAO ITAU AUTO MAIS,,1675
6/14/2023,ADIANTAMENTO DE CLIENTES,1300,
6/14/2023,ADIANTAMENTO DE CLIENTES,500,
6/14/2023,RECEITA DE JUROS,25,
6/14/2023,ADIANT DE LUCRO - CARLOS HENR,,150
6/15/2023,RESGATE INTER CDB MAIS,,23
6/15/2023,APLICACAO ITAU AUTO MAIS,600,
6/15/2023,RESGATE INTER CDB MAIS,23,
6/15/2023,PAGAMENTOS DIVERSOS,,23
6/15/2023,ADIANT DE LUCRO - CARLOS HENR,,900
6/15/2023,ADIANTAMENTO DE CLIENTES,1500,
6/15/2023,APLICACAO ITAU AUTO MAIS,,600
6/16/2023,APLICACAO ITAU AUTO MAIS,1732,
6/16/2023,APLICACAO ITAU AUTO MAIS,,1732
6/16/2023,ADIANTAMENTO DE CLIENTES,920,
6/16/2023,ADIANTAMENTO DE CLIENTES,2700,
6/16/2023,CONDOMINIO,,1488
6/16/2023,ADIANT DE LUCRO - CARLOS HENR,,400
6/20/2023,RESGATE ITAU AUTO MAIS,,1672
6/20/2023,PAGAMENTOS DIVERSOS,,468
6/20/2023,ENTRADAS DE TRANSFERENCIAS,500,
6/20/2023,ADIANT DE LUCRO - CARLOS HENR,,400
6/20/2023,INSS SOBRE PRO LABORE,,436
6/20/2023,SIMPLES NACIONAL,,2937
6/20/2023,ENTRADAS DE TRANSFERENCIAS,,500
6/20/2023,RESGATE ITAU AUTO MAIS,1672,
6/20/2023,MARKETING DIRETO,2100,
6/20/2023,ADIANTAMENTO DE CLIENTES,500,
6/21/2023,APLICACAO ITAU AUTO MAIS,1500,
6/21/2023,APLICACAO ITAU AUTO MAIS,,1500
6/21/2023,SERVICOS DE PUBLICIDADE E PROP,,250
6/21/2023,SERVICOS DE PUBLICIDADE E PROP,,250
6/21/2023,ADIANTAMENTO DE CLIENTES,2000,
6/22/2023,RESGATE ITAU AUTO MAIS,,693
6/22/2023,RESGATE ITAU AUTO MAIS,693,
6/22/2023,CONDOMINIO,,693
6/23/2023,RESGATE ITAU AUTO MAIS,,2000
6/23/2023,RESGATE ITAU AUTO MAIS,2000,
6/23/2023,ADIANT DE LUCRO - MATEUS MACI,,2000
6/23/2023,ADIANT DE LUCRO - MATEUS MACI,2000,
6/23/2023,ADIANT DE LUCRO - MATEUS MACI,,825
6/26/2023,RESGATE ITAU AUTO MAIS,,358
6/26/2023,RESGATE ITAU AUTO MAIS,358,
6/26/2023,ADIANTAMENTO DE CLIENTES,3642,
6/26/2023,ADIANT DE LUCRO - MANOEL VIRG,,2000
6/26/2023,ADIANT DE LUCRO - CARLOS HENR,,2000
6/26/2023,ADIANT DE LUCRO - CARLOS HENR,2000,
6/26/2023,ADIANT DE LUCRO - CARLOS HENR,,825
6/26/2023,ADIANT DE LUCRO - MANOEL VIRG,2000,
6/26/2023,ADIANT DE LUCRO - MANOEL VIRG,,825
6/27/2023,APLICACAO ITAU AUTO MAIS,3550,
6/27/2023,APLICACAO ITAU AUTO MAIS,,3550
6/27/2023,ADIANTAMENTO DE CLIENTES,3200,
6/27/2023,PAGAMENTOS DIVERSOS,,2500
6/28/2023,RESGATE ITAU AUTO MAIS,,80
6/28/2023,RESGATE ITAU AUTO MAIS,80,
6/28/2023,ADIANTAMENTO DE CLIENTES,2350,
6/28/2023,ADIANTAMENTO DE CLIENTES,500,
6/28/2023,MARKETING DIRETO,1650,
6/28/2023,ADIANT DE LUCRO - MATEUS MACI,,1730
6/28/2023,PRO LABORE,,3524
6/29/2023,APLICACAO ITAU AUTO MAIS,1500,
6/29/2023,ADIANT DE LUCRO - MATEUS MACI,,1500
6/29/2023,MARKETING DIRETO,1261,
6/29/2023,MARKETING DIRETO,1259,
6/29/2023,MARKETING DIRETO,1500,
6/29/2023,APLICACAO ITAU AUTO MAIS,,1500
6/30/2023,RENDIMENTO DE APLICACOES FINAN,1,
6/30/2023,IOF,,1
6/30/2023,IRRF APLICACAO FINANCEIRA,,0
6/30/2023,RENDIMENTO DE APLICACOES FINAN,,1
6/30/2023,RESGATE ITAU AUTO MAIS,,327
6/30/2023,AJUSTE DE RENDIMENTO APLICACAO,,0
6/30/2023,ADIANT DE LUCRO - CARLOS HENR,,100
6/30/2023,ADIANT DE LUCRO - CARLOS HENR,,150
6/30/2023,RESGATE ITAU AUTO MAIS,327,
6/30/2023,SIMPLES NACIONAL,,327
6/30/2023,RENDIMENTO DE APLICACOES FINAN,1,
7/3/2023,APLICACAO ITAU AUTO MAIS,920,
7/3/2023,ENTRADAS DE TRANSFERENCIAS,,801
7/3/2023,ENTRADAS DE TRANSFERENCIAS,801,
7/3/2023,APLICACAO ITAU AUTO MAIS,,920
7/3/2023,ADIANTAMENTO DE CLIENTES,1900,
7/4/2023,RESGATE ITAU AUTO MAIS,,332
7/4/2023,RESGATE ITAU AUTO MAIS,332,
7/4/2023,ADIANT DE LUCRO - CARLOS HENR,,200
7/4/2023,TARIFAS BANCARIAS,,132
7/4/2023,LICENCA DE USO,,951
7/4/2023,LICENCA DE USO,,831
7/6/2023,APLICACAO ITAU AUTO MAIS,1400,
7/6/2023,APLICACAO ITAU AUTO MAIS,,1400
7/6/2023,MARKETING DIRETO,900,
7/6/2023,ADIANTAMENTO DE CLIENTES,500,
7/10/2023,RESGATE ITAU AUTO MAIS,,7800
7/10/2023,RESGATE ITAU AUTO MAIS,7800,
7/10/2023,SERVICOS DE PUBLICIDADE E PROP,,1350
7/10/2023,SERVICOS DE PUBLICIDADE E PROP,,800
7/10/2023,SERVICOS DE PUBLICIDADE E PROP,,2400
7/10/2023,SERVICOS DE PUBLICIDADE E PROP,,1800
7/10/2023,SERVICOS DE PUBLICIDADE E PROP,,2400
7/10/2023,SERVICOS DE PUBLICIDADE E PROP,,1800
7/10/2023,ADIANT DE LUCRO - CARLOS HENR,,350
7/10/2023,ADIANTAMENTO DE CLIENTES,1800,
7/10/2023,ADIANTAMENTO DE CLIENTES,1300,
7/10/2023,ADIANTAMENTO DE CLIENTES,500,
7/10/2023,ADIANTAMENTO DE CLIENTES,,500
7/11/2023,APLICACAO ITAU AUTO MAIS,2208,
7/11/2023,APLICACAO ITAU AUTO MAIS,,2208
7/11/2023,ADIANT DE LUCRO - MATEUS MACI,,557
7/11/2023,ADIANTAMENTO DE CLIENTES,625,
7/11/2023,ADIANTAMENTO DE CLIENTES,2300,
7/11/2023,LICENCA DE USO,,157
7/11/2023,JUROS PAGOS,,3
7/12/2023,APLICACAO ITAU AUTO MAIS,850,
7/12/2023,APLICACAO ITAU AUTO MAIS,,850
7/12/2023,ADIANTAMENTO DE CLIENTES,850,
7/13/2023,RESGATE ITAU AUTO MAIS,,1500
7/13/2023,RESGATE ITAU AUTO MAIS,1500,
7/13/2023,SERVICOS DE PUBLICIDADE E PROP,,1500
7/14/2023,RESGATE ITAU AUTO MAIS,,1100
7/14/2023,RESGATE ITAU AUTO MAIS,1100,
7/14/2023,SERVICOS DE PUBLICIDADE E PROP,,1600
7/14/2023,ADIANT DE LUCRO - CARLOS HENR,,1300
7/14/2023,ADIANTAMENTO DE CLIENTES,1800,
7/17/2023,RESGATE INTER CDB MAIS,,202
7/17/2023,APLICACAO ITAU AUTO MAIS,4200,
7/17/2023,RESGATE INTER CDB MAIS,202,
7/17/2023,PAGAMENTOS DIVERSOS,,202
7/17/2023,APLICACAO ITAU AUTO MAIS,,4200
7/17/2023,ADIANTAMENTO DE CLIENTES,1500,
7/17/2023,ADIANTAMENTO DE CLIENTES,2700,
7/18/2023,RESGATE ITAU AUTO MAIS,,4110
7/18/2023,RESGATE ITAU AUTO MAIS,4110,
7/18/2023,CONDOMINIO,,1500
7/18/2023,SERVICOS DE PUBLICIDADE E PROP,,94
7/18/2023,SERVICOS DE PUBLICIDADE E PROP,,258
7/18/2023,SERVICOS DE PUBLICIDADE E PROP,,159
7/18/2023,SERVICOS DE PUBLICIDADE E PROP,,327
7/18/2023,SERVICOS DE PUBLICIDADE E PROP,,327
7/18/2023,SERVICOS DE PUBLICIDADE E PROP,,172
7/18/2023,SERVICOS DE PUBLICIDADE E PROP,,258
7/18/2023,ADIANT DE LUCRO - MATEUS MACI,,3088
7/18/2023,ADIANT DE LUCRO - CARLOS HENR,,50
7/18/2023,ADIANT DE LUCRO - CARLOS HENR,,1600
7/18/2023,ADIANTAMENTO DE CLIENTES,2000,
7/18/2023,ADIANTAMENTO DE CLIENTES,625,
7/18/2023,ADIANTAMENTO DE CLIENTES,1100,
7/18/2023,ADIANTAMENTO DE CLIENTES,625,
7/18/2023,ADIANTAMENTO DE CLIENTES,,625
7/20/2023,MARKETING DIRETO,1259,
7/21/2023,APLICACAO ITAU AUTO MAIS,1366,
7/21/2023,ADIANTAMENTO DE CLIENTES,2000,
7/21/2023,MARKETING DIRETO,2100,
7/21/2023,ADIANT DE LUCRO - CARLOS HENR,,2000
7/21/2023,ENERGIA ELETRICA,,734
7/21/2023,APLICACAO ITAU AUTO MAIS,,1366
7/21/2023,ADIANT DE LUCRO - CARLOS HENR,2000,
7/21/2023,ADIANT DE LUCRO - CARLOS HENR,,825
7/24/2023,APLICACAO ITAU AUTO MAIS,1078,
7/24/2023,ADIANT DE LUCRO - CARLOS HENR,,100
7/24/2023,ADIANT DE LUCRO - CARLOS HENR,,59
7/24/2023,ENTRADAS DE TRANSFERENCIAS,,1100
7/24/2023,ENTRADAS DE TRANSFERENCIAS,1100,
7/24/2023,TARIFAS BANCARIAS,,22
7/24/2023,APLICACAO ITAU AUTO MAIS,,1078
7/25/2023,APLICACAO ITAU AUTO MAIS,625,
7/25/2023,APLICACAO ITAU AUTO MAIS,,625
7/25/2023,ADIANTAMENTO DE CLIENTES,625,
7/26/2023,RESGATE ITAU AUTO MAIS,,82
7/26/2023,RESGATE ITAU AUTO MAIS,82,
7/26/2023,TARIFAS BANCARIAS,,22
7/26/2023,ADIANT DE LUCRO - CARLOS HENR,,60
7/27/2023,RESGATE ITAU AUTO MAIS,,22
7/27/2023,RESGATE ITAU AUTO MAIS,22,
7/27/2023,TARIFAS BANCARIAS,,22
7/28/2023,RESGATE ITAU AUTO MAIS,,2366
7/28/2023,RESGATE ITAU AUTO MAIS,2366,
7/28/2023,ADIANT DE LUCRO - CARLOS HENR,,2000
7/28/2023,ADIANT DE LUCRO - MATEUS MACI,,2000
7/28/2023,ADIANT DE LUCRO - MANOEL VIRG,,2000
7/28/2023,ADIANTAMENTO DE CLIENTES,2350,
7/28/2023,ADIANTAMENTO DE CLIENTES,1284,
7/28/2023,ADIANT DE LUCRO - MATEUS MACI,2000,
7/28/2023,ADIANT DE LUCRO - MATEUS MACI,,825
7/28/2023,ADIANT DE LUCRO - MANOEL VIRG,2000,
7/28/2023,ADIANT DE LUCRO - MANOEL VIRG,,825
7/28/2023,PRO LABORE,,3524
7/28/2023,ADIANTAMENTO DE CLIENTES,,1000
7/28/2023,ADIANTAMENTO DE CLIENTES,,1284
7/28/2023,ADIANTAMENTO DE CLIENTES,1222,
7/28/2023,RECEITA DE JUROS,62,
7/31/2023,AJUSTE DE RENDIMENTO APLICACAO,,0
7/31/2023,APLICACAO ITAU AUTO MAIS,650,
7/31/2023,RENDIMENTO DE APLICACOES FINAN,1,
7/31/2023,IOF,,0
7/31/2023,IRRF APLICACAO FINANCEIRA,,0
7/31/2023,RENDIMENTO DE APLICACOES FINAN,,0
7/31/2023,RENDIMENTO DE APLICACOES FINAN,0,
7/31/2023,APLICACAO ITAU AUTO MAIS,,650
7/31/2023,MARKETING DIRETO,1650,
7/31/2023,ADIANT DE LUCRO - CARLOS HENR,,1000
8/1/2023,APLICACAO ITAU AUTO MAIS,4414,
8/1/2023,APLICACAO ITAU AUTO MAIS,,4414
8/1/2023,APLICACAO ITAU AUTO MAIS,4414,
8/1/2023,APLICACAO ITAU AUTO MAIS,4414,
8/1/2023,APLICACAO ITAU AUTO MAIS,,4414
8/1/2023,ADIANTAMENTO DE CLIENTES,60,
8/1/2023,RECEITA DE JUROS,37,
8/1/2023,ADIANTAMENTO DE CLIENTES,1900,
8/1/2023,ADIANTAMENTO DE CLIENTES,625,
8/1/2023,APLICACAO ITAU AUTO MAIS,,4414
8/1/2023,ADIANTAMENTO DE CLIENTES,1800,
8/1/2023,TARIFAS BANCARIAS,,8
8/2/2023,RESGATE ITAU AUTO MAIS,,2247
8/2/2023,RESGATE ITAU AUTO MAIS,2247,
8/2/2023,RESGATE ITAU AUTO MAIS,,2247
8/2/2023,RESGATE ITAU AUTO MAIS,2247,
8/2/2023,RESGATE ITAU AUTO MAIS,,2247
8/2/2023,RESGATE ITAU AUTO MAIS,2247,
8/2/2023,TELEFONIA  MOVEL,,132
8/2/2023,ADIANT DE LUCRO - MATEUS MACI,,1000
8/2/2023,ADIANT DE LUCRO - MANOEL VIRG,,1000
8/2/2023,TARIFAS BANCARIAS,,13
8/2/2023,TARIFAS BANCARIAS,,102
8/3/2023,APLICACAO ITAU AUTO MAIS,2991,
8/3/2023,APLICACAO ITAU AUTO MAIS,,2991
8/3/2023,APLICACAO ITAU AUTO MAIS,2991,
8/3/2023,APLICACAO ITAU AUTO MAIS,2991,
8/3/2023,APLICACAO ITAU AUTO MAIS,,2991
8/3/2023,APLICACAO ITAU AUTO MAIS,,2991
8/3/2023,MARKETING DIRETO,3200,
8/3/2023,ADIANT DE LUCRO - CARLOS HENR,,200
8/3/2023,TARIFAS BANCARIAS,,9
8/4/2023,APLICACAO ITAU AUTO MAIS,1300,
8/4/2023,APLICACAO ITAU AUTO MAIS,,1300
8/4/2023,ADIANTAMENTO DE CLIENTES,1300,
8/8/2023,APLICACAO ITAU AUTO MAIS,500,
8/8/2023,APLICACAO ITAU AUTO MAIS,,500
8/8/2023,ADIANTAMENTO DE CLIENTES,500,
8/8/2023,ADIANTAMENTO DE CLIENTES,,500
8/8/2023,MARKETING DIRETO,500,
8/9/2023,RESGATE ITAU AUTO MAIS,,158
8/9/2023,RESGATE ITAU AUTO MAIS,158,
8/9/2023,TELEFONIA  MOVEL,,158
8/11/2023,RESGATE ITAU AUTO MAIS,,7850
8/11/2023,RESGATE ITAU AUTO MAIS,7850,
8/11/2023,SERVICOS DE PUBLICIDADE E PROP,,2000
8/11/2023,SERVICOS DE PUBLICIDADE E PROP,,2000
8/11/2023,SERVICOS DE PUBLICIDADE E PROP,,2000
8/11/2023,SERVICOS DE PUBLICIDADE E PROP,,1350
8/11/2023,SERVICOS DE PUBLICIDADE E PROP,,2000
8/11/2023,SERVICOS DE PUBLICIDADE E PROP,,1350
8/11/2023,SERVICOS DE PUBLICIDADE E PROP,,1800
8/11/2023,MARKETING DIRETO,2350,
8/11/2023,ADIANTAMENTO DE CLIENTES,2300,
8/14/2023,RESGATE ITAU AUTO MAIS,,758
8/14/2023,RESGATE ITAU AUTO MAIS,758,
8/14/2023,TELEFONIA  MOVEL,,193
8/14/2023,ADIANT DE LUCRO - MATEUS MACI,,565
8/15/2023,RESGATE INTER CDB MAIS,,24
8/15/2023,RESGATE INTER CDB MAIS,24,
8/15/2023,RESGATE INTER CDB MAIS,,24
8/15/2023,APLICACAO ITAU AUTO MAIS,1500,
8/15/2023,RESGATE INTER CDB MAIS,24,
8/15/2023,RESGATE INTER CDB MAIS,,24
8/15/2023,RESGATE INTER CDB MAIS,24,
8/15/2023,TARIFAS BANCARIAS,,24
8/15/2023,APLICACAO ITAU AUTO MAIS,,1500
8/15/2023,ADIANTAMENTO DE CLIENTES,1500,
8/16/2023,APLICACAO ITAU AUTO MAIS,1737,
8/16/2023,CONDOMINIO,,1488
8/16/2023,APLICACAO ITAU AUTO MAIS,,1737
8/16/2023,ADIANTAMENTO DE CLIENTES,2700,
8/16/2023,MARKETING DIRETO,500,
8/16/2023,RECEITA DE JUROS,25,
8/17/2023,RESGATE ITAU AUTO MAIS,,185
8/17/2023,RESGATE ITAU AUTO MAIS,185,
8/17/2023,SERVICOS DE PUBLICIDADE E PROP,,185
8/18/2023,RESGATE ITAU AUTO MAIS,,1406
8/18/2023,RESGATE ITAU AUTO MAIS,1406,
8/18/2023,SERVICOS DE PUBLICIDADE E PROP,,345
8/18/2023,ADIANTAMENTO DE CLIENTES,1100,
8/18/2023,INSS SOBRE PRO LABORE,,436
8/18/2023,SERVICOS DE PUBLICIDADE E PROP,,260
8/18/2023,SERVICOS DE PUBLICIDADE E PROP,,175
8/18/2023,SERVICOS DE PUBLICIDADE E PROP,,300
8/18/2023,SERVICOS DE PUBLICIDADE E PROP,,130
8/18/2023,ADIANT DE LUCRO - CARLOS HENR,,600
8/18/2023,SERVICOS DE PUBLICIDADE E PROP,,260
8/21/2023,TELEFONIA  MOVEL,,129
8/21/2023,MARKETING DIRETO,2100,
8/21/2023,LICENCA DE USO,,958
8/21/2023,LICENCA DE USO,,980
8/22/2023,APLICACAO ITAU AUTO MAIS,840,
8/22/2023,APLICACAO ITAU AUTO MAIS,,840
8/22/2023,MARKETING DIRETO,750,
8/22/2023,PAGAMENTOS DIVERSOS,,2500
8/22/2023,CONSULTORIA,,1560
8/22/2023,CONSULTORIA,,780
8/22/2023,TARIFAS BANCARIAS,,22
8/22/2023,ADIANTAMENTO DE CLIENTES,2420,
8/22/2023,ADIANTAMENTO DE CLIENTES,2000,
8/22/2023,ADIANTAMENTO DE CLIENTES,500,
8/23/2023,RESGATE ITAU AUTO MAIS,,22
8/23/2023,RESGATE ITAU AUTO MAIS,22,
8/23/2023,TARIFAS BANCARIAS,,22
8/25/2023,APLICACAO ITAU AUTO MAIS,2244,
8/25/2023,ADIANT DE LUCRO - MATEUS MACI,,500
8/25/2023,ADIANTAMENTO DE CLIENTES,,2744
8/25/2023,MARKETING DIRETO,2744,
8/25/2023,APLICACAO ITAU AUTO MAIS,,2244
8/25/2023,ADIANTAMENTO DE CLIENTES,2744,
8/28/2023,RESGATE ITAU AUTO MAIS,,3317
8/28/2023,RESGATE ITAU AUTO MAIS,3317,
8/28/2023,ADIANT DE LUCRO - MATEUS MACI,,500
8/28/2023,ADIANT DE LUCRO - MATEUS MACI,,2500
8/28/2023,ADIANT DE LUCRO - CARLOS HENR,,3000
8/28/2023,ADIANT DE LUCRO - MANOEL VIRG,,2500
8/28/2023,ADIANT DE LUCRO - MANOEL VIRG,,500
8/28/2023,MARKETING DIRETO,1650,
8/28/2023,MARKETING DIRETO,900,
8/28/2023,MARKETING DIRETO,3200,
8/28/2023,TARIFAS BANCARIAS,,67
8/28/2023,ADIANTAMENTO DE CLIENTES,500,
8/28/2023,ADIANTAMENTO DE CLIENTES,1900,
8/28/2023,ADIANT DE LUCRO - CARLOS HENR,3000,
8/28/2023,ADIANT DE LUCRO - CARLOS HENR,,1825
8/28/2023,ADIANT DE LUCRO - MATEUS MACI,2500,
8/28/2023,ADIANT DE LUCRO - MATEUS MACI,,1325
8/28/2023,ADIANT DE LUCRO - MANOEL VIRG,2500,
8/28/2023,ADIANT DE LUCRO - MANOEL VIRG,,1325
8/28/2023,PRO LABORE,,3524
8/29/2023,APLICACAO ITAU AUTO MAIS,5282,
8/29/2023,ADIANT DE LUCRO - MATEUS MACI,,3219
8/29/2023,TARIFAS BANCARIAS,,8
8/29/2023,ADIANTAMENTO DE CLIENTES,4000,
8/29/2023,MARKETING DIRETO,2109,
8/29/2023,APLICACAO ITAU AUTO MAIS,,5282
8/30/2023,RESGATE ITAU AUTO MAIS,,800
8/30/2023,RESGATE ITAU AUTO MAIS,800,
8/30/2023,ADIANT DE LUCRO - CARLOS HENR,,800
8/31/2023,AJUSTE DE RENDIMENTO APLICACAO,0,
8/31/2023,APLICACAO ITAU AUTO MAIS,4640,
8/31/2023,RENDIMENTO DE APLICACOES FINAN,1,
8/31/2023,IOF,,1
8/31/2023,IRRF APLICACAO FINANCEIRA,,0
8/31/2023,RENDIMENTO DE APLICACOES FINAN,,0
8/31/2023,RENDIMENTO DE APLICACOES FINAN,0,
8/31/2023,ADIANTAMENTO DE CLIENTES,5000,
8/31/2023,SIMPLES NACIONAL,,333
8/31/2023,TARIFAS BANCARIAS,,27
8/31/2023,APLICACAO ITAU AUTO MAIS,,4640
9/1/2023,APLICACAO ITAU AUTO MAIS,2239,
9/1/2023,APLICACAO ITAU AUTO MAIS,,2239
9/1/2023,ADIANTAMENTO DE CLIENTES,2239,
9/1/2023,ADIANTAMENTO DE CLIENTES,,2239
9/1/2023,ADIANTAMENTO DE CLIENTES,2125,
9/1/2023,RECEITA DE JUROS,114,
9/4/2023,APLICACAO ITAU AUTO MAIS,896,
9/4/2023,TARIFAS BANCARIAS,,135
9/4/2023,TARIFAS BANCARIAS,,228
9/4/2023,MARKETING DIRETO,1259,
9/4/2023,APLICACAO ITAU AUTO MAIS,,896
9/5/2023,RESGATE ITAU AUTO MAIS,,522
9/5/2023,RESGATE ITAU AUTO MAIS,522,
9/5/2023,ADIANT DE LUCRO - MANOEL VIRG,,722
9/5/2023,ADIANT DE LUCRO - CARLOS HENR,,300
9/5/2023,MARKETING DIRETO,500,
9/11/2023,RESGATE ITAU AUTO MAIS,,350
9/11/2023,RESGATE ITAU AUTO MAIS,350,
9/11/2023,ADIANT DE LUCRO - CARLOS HENR,,350
9/12/2023,RESGATE ITAU AUTO MAIS,,50
9/12/2023,RESGATE ITAU AUTO MAIS,50,
9/12/2023,SERVICOS DE PUBLICIDADE E PROP,,2400
9/12/2023,ADIANT DE LUCRO - CARLOS HENR,,500
9/12/2023,MARKETING DIRETO,500,
9/12/2023,MARKETING DIRETO,2350,
9/13/2023,RESGATE ITAU AUTO MAIS,,1500
9/13/2023,RESGATE ITAU AUTO MAIS,1500,
9/13/2023,CONDOMINIO,,1500
9/14/2023,RESGATE ITAU AUTO MAIS,,5461
9/14/2023,RESGATE ITAU AUTO MAIS,5461,
9/14/2023,SERVICOS DE PUBLICIDADE E PROP,,2344
9/14/2023,SERVICOS DE PUBLICIDADE E PROP,,1908
9/14/2023,SERVICOS DE PUBLICIDADE E PROP,,2486
9/14/2023,SERVICOS DE PUBLICIDADE E PROP,,2172
9/14/2023,SERVICOS DE PUBLICIDADE E PROP,,2000
9/14/2023,SERVICOS DE PUBLICIDADE E PROP,,1800
9/14/2023,ADIANT DE LUCRO - CARLOS HENR,,400
9/14/2023,ADIANTAMENTO DE CLIENTES,2300,
9/14/2023,ADIANTAMENTO DE CLIENTES,5350,
9/15/2023,RESGATE INTER CDB MAIS,,24
9/15/2023,APLICACAO ITAU AUTO MAIS,4796,
9/15/2023,RESGATE INTER CDB MAIS,24,
9/15/2023,TARIFAS BANCARIAS,,24
9/15/2023,SERVICOS DE PUBLICIDADE E PROP,,354
9/15/2023,ADIANTAMENTO DE CLIENTES,2350,
9/15/2023,MARKETING DIRETO,2800,
9/15/2023,APLICACAO ITAU AUTO MAIS,,4796
9/18/2023,RESGATE ITAU AUTO MAIS,,7065
9/18/2023,RESGATE ITAU AUTO MAIS,7065,
9/18/2023,ADIANT DE LUCRO - CARLOS HENR,,200
9/18/2023,ADIANTAMENTO DE CLIENTES,2700,
9/18/2023,ADIANT DE LUCRO - CARLOS HENR,,565
9/18/2023,ADIANT DE LUCRO - CARLOS HENR,,3000
9/18/2023,ADIANT DE LUCRO - MANOEL VIRG,,3000
9/18/2023,ADIANT DE LUCRO - MATEUS MACI,,3000
9/18/2023,ADIANT DE LUCRO - CARLOS HENR,3000,
9/18/2023,ADIANT DE LUCRO - CARLOS HENR,,1825
9/18/2023,ADIANT DE LUCRO - MANOEL VIRG,3000,
9/18/2023,ADIANT DE LUCRO - MANOEL VIRG,,1825
9/19/2023,APLICACAO ITAU AUTO MAIS,1560,
9/19/2023,CONSULTORIA,,1560
9/19/2023,CONSULTORIA,,780
9/19/2023,APLICACAO ITAU AUTO MAIS,,1560
9/19/2023,ADIANTAMENTO DE CLIENTES,1100,
9/19/2023,ADIANTAMENTO DE CLIENTES,1500,
9/19/2023,ADIANTAMENTO DE CLIENTES,1300,
9/20/2023,RESGATE ITAU AUTO MAIS,,350
9/20/2023,RESGATE ITAU AUTO MAIS,350,
9/20/2023,TELEFONIA  MOVEL,,138
9/20/2023,TELEFONIA  MOVEL,,213
9/20/2023,ADIANT DE LUCRO - CARLOS HENR,,500
9/20/2023,MARKETING DIRETO,1258,
9/20/2023,ADIANTAMENTO DE CLIENTES,500,
9/20/2023,RECEITA DE JUROS,25,
9/20/2023,LICENCA DE USO,,1983
9/20/2023,ADIANT DE LUCRO - CARLOS HENR,,1300
9/20/2023,ADIANTAMENTO DE CLIENTES,2000,
9/21/2023,RESGATE ITAU AUTO MAIS,,522
9/21/2023,RESGATE ITAU AUTO MAIS,522,
9/21/2023,TARIFAS BANCARIAS,,22
9/21/2023,ADIANT DE LUCRO - CARLOS HENR,,500
9/22/2023,RESGATE ITAU AUTO MAIS,,2210
9/22/2023,RESGATE ITAU AUTO MAIS,2210,
9/22/2023,ADIANT DE LUCRO - MATEUS MACI,,1830
9/22/2023,SERVICOS DE PUBLICIDADE E PROP,,40
9/22/2023,ADIANT DE LUCRO - CARLOS HENR,,340
9/22/2023,ADIANT DE LUCRO - MATEUS MACI,1830,
9/22/2023,ADIANT DE LUCRO - MATEUS MACI,,655
